x,y,LOCAL_MONTH,MAX_REL_HUMIDITY,ID,SPEED_MAX_GUST_FLAG,MIN_TEMPERATURE_FLAG,PROVINCE_CODE,TOTAL_PRECIPITATION_FLAG,LOCAL_YEAR,SPEED_MAX_GUST,MAX_TEMPERATURE,TOTAL_RAIN,LOCAL_DAY,MIN_REL_HUMIDITY_FLAG,TOTAL_SNOW,COOLING_DEGREE_DAYS_FLAG,STATION_NAME,MEAN_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,HEATING_DEGREE_DAYS,MEAN_TEMPERATURE,MAX_REL_HUMIDITY_FLAG,COOLING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MAX_TEMPERATURE_FLAG,DIRECTION_MAX_GUST,SNOW_ON_GROUND,TOTAL_RAIN_FLAG,CLIMATE_IDENTIFIER,LOCAL_DATE,MIN_REL_HUMIDITY,MIN_TEMPERATURE,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST_FLAG,TOTAL_SNOW_FLAG
-52.7525,47.618611111111115,8,99,8403505.2022.8.23,,,NL,,2022,60,23.8,4.4,23,,0,,ST. JOHN'S INTL A,,4.4,0,18.8,,0.8,,,18,,,8403505,2022-08-23 00:00:00,67,13.8,,,
-52.7525,47.618611111111115,8,100,8403505.2022.8.24,,,NL,,2022,62,25.3,3.3,24,,0,,ST. JOHN'S INTL A,,3.3,0,21,,3,,,17,,,8403505,2022-08-24 00:00:00,80,16.7,,,
-52.7525,47.618611111111115,8,97,8403505.2022.8.25,,,NL,,2022,43,24.4,0,25,,0,,ST. JOHN'S INTL A,,0,0,21.5,,3.5,,,27,,,8403505,2022-08-25 00:00:00,70,18.5,,,
-52.7525,47.618611111111115,8,98,8403505.2022.8.26,,,NL,,2022,34,26.4,0,26,,0,,ST. JOHN'S INTL A,,0,0,21,,3,,,30,,,8403505,2022-08-26 00:00:00,59,15.6,,,
-52.7525,47.618611111111115,8,97,8403505.2022.8.27,,,NL,,2022,49,25,0,27,,0,,ST. JOHN'S INTL A,,0,0,18.9,,0.9,,,26,,,8403505,2022-08-27 00:00:00,54,12.7,,,
-52.7525,47.618611111111115,8,94,8403505.2022.8.28,,,NL,,2022,44,21.6,0,28,,0,,ST. JOHN'S INTL A,,0,1.2,16.8,,0,,,2,,,8403505,2022-08-28 00:00:00,48,12,,,
-52.7525,47.618611111111115,8,95,8403505.2022.8.29,,,NL,,2022,58,23.5,0.2,29,,0,,ST. JOHN'S INTL A,,0.2,0,18.8,,0.8,,,28,,,8403505,2022-08-29 00:00:00,59,14,,,
-52.7525,47.618611111111115,8,94,8403505.2022.8.30,,,NL,,2022,42,25.6,0,30,,0,,ST. JOHN'S INTL A,,0,0,21.2,,3.2,,,26,,,8403505,2022-08-30 00:00:00,58,16.8,,,
-52.7525,47.618611111111115,8,98,8403505.2022.8.31,,,NL,,2022,42,27.3,0,31,,0,,ST. JOHN'S INTL A,,0,0,21.8,,3.8,,,19,,,8403505,2022-08-31 00:00:00,50,16.3,,,
-52.7525,47.618611111111115,9,100,8403505.2022.9.1,,,NL,,2022,61,24.3,2.2,1,,0,,ST. JOHN'S INTL A,,2.2,0,21.6,,3.6,,,19,,,8403505,2022-09-01 00:00:00,71,18.8,,,
-52.7525,47.618611111111115,9,100,8403505.2022.9.2,,,NL,,2022,50,28.1,2,2,,0,,ST. JOHN'S INTL A,,2,0,21.9,,3.9,,,19,,,8403505,2022-09-02 00:00:00,70,15.6,,,
-52.7525,47.618611111111115,9,100,8403505.2022.9.3,,,NL,,2022,32,22.1,0,3,,0,,ST. JOHN'S INTL A,,0,0.1,17.9,,0,,,1,,,8403505,2022-09-03 00:00:00,79,13.6,,,
-52.7525,47.618611111111115,9,100,8403505.2022.9.4,,,NL,,2022,32,18.6,0.4,4,,0,,ST. JOHN'S INTL A,,0.4,3,15,,0,,,27,,,8403505,2022-09-04 00:00:00,82,11.4,,,
-52.7525,47.618611111111115,9,100,8403505.2022.9.5,,,NL,,2022,35,21.4,2,5,,0,,ST. JOHN'S INTL A,,2,0.5,17.5,,0,,,7,,,8403505,2022-09-05 00:00:00,70,13.6,,,
-52.7525,47.618611111111115,9,99,8403505.2022.9.6,,,NL,,2022,31,15,0.8,6,,0,,ST. JOHN'S INTL A,,0.8,4.2,13.8,,0,,,4,,,8403505,2022-09-06 00:00:00,92,12.6,,,
-52.7525,47.618611111111115,9,98,8403505.2022.9.7,,,NL,,2022,46,14.2,4.8,7,,0,,ST. JOHN'S INTL A,,4.8,5.8,12.2,,0,,,3,,,8403505,2022-09-07 00:00:00,70,10.2,,,
-52.7525,47.618611111111115,9,95,8403505.2022.9.8,,,NL,T,2022,46,14.4,0,8,,0,,ST. JOHN'S INTL A,,0,7,11,,0,,,36,,T,8403505,2022-09-08 00:00:00,67,7.5,,,
-52.7525,47.618611111111115,9,99,8403505.2022.9.9,,,NL,T,2022,45,15.9,0,9,,0,,ST. JOHN'S INTL A,,0,6.5,11.5,,0,,,22,,T,8403505,2022-09-09 00:00:00,62,7.1,,,
-52.7525,47.618611111111115,9,100,8403505.2022.9.10,,,NL,,2022,86,14.2,45.6,10,,0,,ST. JOHN'S INTL A,,45.6,4.7,13.3,,0,,,6,,,8403505,2022-09-10 00:00:00,88,12.4,,,
-52.7525,47.618611111111115,9,100,8403505.2022.9.11,,,NL,,2022,83,14.6,80.6,11,,0,,ST. JOHN'S INTL A,,80.6,3.9,14.1,,0,,,5,,,8403505,2022-09-11 00:00:00,100,13.6,,,
-52.7525,47.618611111111115,9,100,8403505.2022.9.12,,,NL,,2022,50,14.9,46.2,12,,0,,ST. JOHN'S INTL A,,46.2,4,14,,0,,,36,,,8403505,2022-09-12 00:00:00,100,13,,,
-52.7525,47.618611111111115,9,100,8403505.2022.9.13,,,NL,,2022,57,14.3,2.4,13,,0,,ST. JOHN'S INTL A,,2.4,4.9,13.1,,0,,,36,,,8403505,2022-09-13 00:00:00,96,11.9,,,
-52.7525,47.618611111111115,9,100,8403505.2022.9.14,,,NL,,2022,42,17.7,0.4,14,,0,,ST. JOHN'S INTL A,,0.4,3.6,14.4,,0,,,34,,,8403505,2022-09-14 00:00:00,75,11,,,
-52.7525,47.618611111111115,9,100,8403505.2022.9.15,,,NL,,2022,48,22,0.4,15,,0,,ST. JOHN'S INTL A,,0.4,1.2,16.8,,0,,,28,,,8403505,2022-09-15 00:00:00,63,11.5,,,
-52.7525,47.618611111111115,9,94,8403505.2022.9.16,,,NL,,2022,66,16.5,1.4,16,,0,,ST. JOHN'S INTL A,,1.4,4.2,13.8,,0,,,26,,,8403505,2022-09-16 00:00:00,74,11.1,,,
-52.7525,47.618611111111115,9,90,8403505.2022.9.17,,,NL,,2022,62,15.8,1.4,17,,0,,ST. JOHN'S INTL A,,1.4,5,13,,0,,,29,,,8403505,2022-09-17 00:00:00,67,10.2,,,
-52.7525,47.618611111111115,9,93,8403505.2022.9.18,,,NL,,2022,71,16.7,1.8,18,,0,,ST. JOHN'S INTL A,,1.8,5.5,12.5,,0,,,27,,,8403505,2022-09-18 00:00:00,55,8.3,,,
-52.7525,47.618611111111115,9,99,8403505.2022.9.19,,,NL,,2022,51,15.3,0.8,19,,0,,ST. JOHN'S INTL A,,0.8,6.4,11.6,,0,,,29,,,8403505,2022-09-19 00:00:00,55,7.9,,,
-52.7525,47.618611111111115,9,97,8403505.2022.9.20,M,,NL,,2022,,12.8,0,20,,0,,ST. JOHN'S INTL A,,0,9.7,8.3,,0,,,,,,8403505,2022-09-20 00:00:00,62,3.7,,M,
-52.7525,47.618611111111115,9,97,8403505.2022.9.21,,,NL,,2022,48,14.6,0,21,,0,,ST. JOHN'S INTL A,,0,8.3,9.7,,0,,,16,,,8403505,2022-09-21 00:00:00,65,4.7,,,
-52.7525,47.618611111111115,9,100,8403505.2022.9.22,,,NL,,2022,60,15.7,2.4,22,,0,,ST. JOHN'S INTL A,,2.4,4.2,13.8,,0,,,17,,,8403505,2022-09-22 00:00:00,90,11.9,,,
-52.7525,47.618611111111115,9,100,8403505.2022.9.23,,,NL,,2022,68,21,1.2,23,,0,,ST. JOHN'S INTL A,,1.2,1,17,,0,,,17,,,8403505,2022-09-23 00:00:00,78,12.9,,,
-52.7525,47.618611111111115,9,100,8403505.2022.9.24,,,NL,,2022,76,21.4,1.2,24,,0,,ST. JOHN'S INTL A,,1.2,0.6,17.4,,0,,,18,,,8403505,2022-09-24 00:00:00,69,13.3,,,
-52.7525,47.618611111111115,9,95,8403505.2022.9.25,,,NL,,2022,60,15.3,0.4,25,,0,,ST. JOHN'S INTL A,,0.4,6.7,11.3,,0,,,25,,,8403505,2022-09-25 00:00:00,67,7.3,,,
-52.7525,47.618611111111115,9,98,8403505.2022.9.26,,,NL,,2022,53,21.9,4.1,26,,0,,ST. JOHN'S INTL A,,4.1,2.2,15.8,,0,,,22,,,8403505,2022-09-26 00:00:00,57,9.6,,,
-52.7525,47.618611111111115,9,97,8403505.2022.9.27,,,NL,,2022,55,24.4,0.4,27,,0,,ST. JOHN'S INTL A,,0.4,0,21.1,,3.1,,,21,,,8403505,2022-09-27 00:00:00,73,17.7,,,
-52.7525,47.618611111111115,9,98,8403505.2022.9.28,,,NL,,2022,68,20.4,22.2,28,,0,,ST. JOHN'S INTL A,,22.2,0,18.4,,0.4,,,24,,,8403505,2022-09-28 00:00:00,94,16.3,,,
-52.7525,47.618611111111115,9,100,8403505.2022.9.29,,,NL,,2022,45,16.2,0.4,29,,0,,ST. JOHN'S INTL A,,0.4,4.2,13.8,,0,,,29,,,8403505,2022-09-29 00:00:00,86,11.3,,,
-52.7525,47.618611111111115,9,96,8403505.2022.9.30,,,NL,T,2022,46,15,0,30,,0,,ST. JOHN'S INTL A,,0,6.1,11.9,,0,,,26,,T,8403505,2022-09-30 00:00:00,56,8.8,,,
-52.7525,47.618611111111115,10,96,8403505.2022.10.1,,,NL,,2022,60,17.9,0,1,,0,,ST. JOHN'S INTL A,,0,4.8,13.2,,0,,,27,,,8403505,2022-10-01 00:00:00,47,8.4,,,
-52.7525,47.618611111111115,10,95,8403505.2022.10.2,,,NL,T,2022,35,10.9,0,2,,0,,ST. JOHN'S INTL A,,0,10.7,7.3,,0,,,35,,T,8403505,2022-10-02 00:00:00,48,3.7,,,
-52.7525,47.618611111111115,10,92,8403505.2022.10.3,,,NL,T,2022,43,11.2,0,3,,0,,ST. JOHN'S INTL A,,0,11.4,6.6,,0,,,33,,T,8403505,2022-10-03 00:00:00,46,2,,,
-52.7525,47.618611111111115,10,93,8403505.2022.10.4,,,NL,,2022,54,14.4,0,4,,0,,ST. JOHN'S INTL A,,0,9.9,8.1,,0,,,26,,,8403505,2022-10-04 00:00:00,47,1.7,,,
-52.7525,47.618611111111115,10,96,8403505.2022.10.5,,,NL,,2022,46,17.2,0,5,,0,,ST. JOHN'S INTL A,,0,5.9,12.1,,0,,,27,,,8403505,2022-10-05 00:00:00,43,6.9,,,
-52.7525,47.618611111111115,10,100,8403505.2022.10.6,M,,NL,,2022,,15.5,0,6,,0,,ST. JOHN'S INTL A,,0,6.3,11.7,,0,,,,,,8403505,2022-10-06 00:00:00,88,7.8,,M,
-52.7525,47.618611111111115,10,100,8403505.2022.10.7,,,NL,,2022,40,13.6,16,7,,0,,ST. JOHN'S INTL A,,16,6.9,11.1,,0,,,6,,,8403505,2022-10-07 00:00:00,96,8.6,,,
-52.7525,47.618611111111115,10,99,8403505.2022.10.8,,,NL,,2022,53,12,0.2,8,,0,,ST. JOHN'S INTL A,,0.2,7.7,10.3,,0,,,26,,,8403505,2022-10-08 00:00:00,91,8.5,,,
-52.7525,47.618611111111115,10,99,8403505.2022.10.9,,,NL,T,2022,39,14.8,0,9,,0,,ST. JOHN'S INTL A,,0,7.8,10.2,,0,,,29,,T,8403505,2022-10-09 00:00:00,62,5.6,,,
-52.7525,47.618611111111115,10,90,8403505.2022.10.10,,,NL,T,2022,59,13.1,0,10,,0,,ST. JOHN'S INTL A,,0,8.9,9.1,,0,,,28,,T,8403505,2022-10-10 00:00:00,46,5.1,,,
-52.7525,47.618611111111115,10,91,8403505.2022.10.11,,,NL,,2022,50,12.1,0,11,,0,,ST. JOHN'S INTL A,,0,10.1,7.9,,0,,,26,,,8403505,2022-10-11 00:00:00,54,3.6,,,
-52.7525,47.618611111111115,10,96,8403505.2022.10.12,,,NL,,2022,40,12.5,0,12,,0,,ST. JOHN'S INTL A,,0,9,9,,0,,,26,,,8403505,2022-10-12 00:00:00,56,5.4,,,
-52.7525,47.618611111111115,10,99,8403505.2022.10.13,,,NL,,2022,34,15.6,0,13,,0,,ST. JOHN'S INTL A,,0,7.2,10.8,,0,,,29,,,8403505,2022-10-13 00:00:00,53,6,,,
-52.7525,47.618611111111115,10,100,8403505.2022.10.14,M,,NL,T,2022,,16.6,0,14,,0,,ST. JOHN'S INTL A,,0,6.8,11.2,,0,,,,,T,8403505,2022-10-14 00:00:00,54,5.8,,M,
-52.7525,47.618611111111115,10,,8403505.2022.10.15,,,NL,,2022,33,15.7,0,15,M,0,,ST. JOHN'S INTL A,,0,7.6,10.4,M,0,,,35,,,8403505,2022-10-15 00:00:00,,5.1,,,
-52.7525,47.618611111111115,10,100,8403505.2022.10.16,,,NL,,2022,58,13.5,1.6,16,,0,,ST. JOHN'S INTL A,,1.6,8.3,9.7,,0,,,14,,,8403505,2022-10-16 00:00:00,75,5.9,,,
-52.7525,47.618611111111115,10,100,8403505.2022.10.17,,,NL,,2022,69,15.6,34.9,17,,0,,ST. JOHN'S INTL A,,34.9,5,13,,0,,,17,,,8403505,2022-10-17 00:00:00,98,10.3,,,
-52.7525,47.618611111111115,10,100,8403505.2022.10.18,M,,NL,,2022,,13.7,1.6,18,,0,,ST. JOHN'S INTL A,,1.6,6.4,11.6,,0,,,,,,8403505,2022-10-18 00:00:00,91,9.5,,M,
-52.7525,47.618611111111115,10,100,8403505.2022.10.19,,,NL,,2022,37,16.2,0.4,19,,0,,ST. JOHN'S INTL A,,0.4,4.7,13.3,,0,,,18,,,8403505,2022-10-19 00:00:00,86,10.4,,,
-52.7525,47.618611111111115,10,100,8403505.2022.10.20,,,NL,,2022,69,16.4,3.6,20,,0,,ST. JOHN'S INTL A,,3.6,3.6,14.4,,0,,,19,,,8403505,2022-10-20 00:00:00,87,12.3,,,
-52.7525,47.618611111111115,10,99,8403505.2022.10.21,,,NL,,2022,42,14.6,0.2,21,,0,,ST. JOHN'S INTL A,,0.2,6.2,11.8,,0,,,28,,,8403505,2022-10-21 00:00:00,63,9,,,
-52.7525,47.618611111111115,10,99,8403505.2022.10.22,,,NL,,2022,48,15.5,0,22,,0,,ST. JOHN'S INTL A,,0,7.1,10.9,,0,,,27,,,8403505,2022-10-22 00:00:00,58,6.3,,,
-52.7525,47.618611111111115,10,97,8403505.2022.10.23,,,NL,,2022,57,16.4,0,23,,0,,ST. JOHN'S INTL A,,0,5.9,12.1,,0,,,29,,,8403505,2022-10-23 00:00:00,63,7.8,,,
-52.7525,47.618611111111115,10,97,8403505.2022.10.24,,,NL,,2022,34,13.7,0,24,,0,,ST. JOHN'S INTL A,,0,8.1,9.9,,0,,,33,,,8403505,2022-10-24 00:00:00,60,6,,,
-52.7525,47.618611111111115,10,92,8403505.2022.10.25,,,NL,,2022,39,17,0,25,,0,,ST. JOHN'S INTL A,,0,5.6,12.4,,0,,,29,,,8403505,2022-10-25 00:00:00,58,7.7,,,
-52.7525,47.618611111111115,10,100,8403505.2022.10.26,,,NL,,2022,38,15.9,0,26,,0,,ST. JOHN'S INTL A,,0,5,13,,0,,,28,,,8403505,2022-10-26 00:00:00,88,10.1,,,
-52.7525,47.618611111111115,10,100,8403505.2022.10.27,,,NL,,2022,50,21.6,4.4,27,,0,,ST. JOHN'S INTL A,,4.4,1.4,16.6,,0,,,28,,,8403505,2022-10-27 00:00:00,73,11.6,,,
-52.7525,47.618611111111115,10,100,8403505.2022.10.28,,,NL,,2022,51,14.8,0,28,,0,,ST. JOHN'S INTL A,,0,9.5,8.5,,0,,,34,,,8403505,2022-10-28 00:00:00,52,2.2,,,
-52.7525,47.618611111111115,10,88,8403505.2022.10.29,,,NL,,2022,68,11.5,0,29,,0,,ST. JOHN'S INTL A,,0,12.1,5.9,,0,,,28,,,8403505,2022-10-29 00:00:00,52,0.3,,,
-52.7525,47.618611111111115,10,90,8403505.2022.10.30,,,NL,,2022,67,12.7,0,30,,0,,ST. JOHN'S INTL A,,0,8.9,9.1,,0,,,27,,,8403505,2022-10-30 00:00:00,63,5.4,,,
-52.7525,47.618611111111115,10,93,8403505.2022.10.31,,,NL,,2022,67,14.2,0,31,,0,,ST. JOHN'S INTL A,,0,8.8,9.2,,0,,,26,,,8403505,2022-10-31 00:00:00,59,4.2,,,
-52.7525,47.618611111111115,11,93,8403505.2022.11.1,M,,NL,,2022,,7.4,0,1,,0,,ST. JOHN'S INTL A,,0,12.8,5.2,,0,,,,,,8403505,2022-11-01 00:00:00,70,2.9,,M,
-52.7525,47.618611111111115,11,96,8403505.2022.11.2,,,NL,,2022,65,11.4,9.2,2,,0,,ST. JOHN'S INTL A,,9.2,11.7,6.3,,0,,,22,,,8403505,2022-11-02 00:00:00,78,1.2,,,
-52.7525,47.618611111111115,11,89,8403505.2022.11.3,,,NL,,2022,67,3.5,1.2,3,,0,,ST. JOHN'S INTL A,,1.2,16.3,1.7,,0,,,32,,,8403505,2022-11-03 00:00:00,54,-0.1,,,T
-52.7525,47.618611111111115,11,97,8403505.2022.11.4,,,NL,T,2022,47,11.3,0,4,,0,,ST. JOHN'S INTL A,,0,10.6,7.4,,0,,,30,,T,8403505,2022-11-04 00:00:00,65,3.4,,,
-52.7525,47.618611111111115,11,96,8403505.2022.11.5,,,NL,,2022,61,16.1,0,5,,0,,ST. JOHN'S INTL A,,0,6.4,11.6,,0,,,26,,,8403505,2022-11-05 00:00:00,61,7.1,,,
-52.7525,47.618611111111115,11,100,8403505.2022.11.6,,,NL,T,2022,71,14.1,0,6,,0,,ST. JOHN'S INTL A,,0,8.3,9.7,,0,,,27,,T,8403505,2022-11-06 00:00:00,79,5.2,,,
-52.7525,47.618611111111115,11,99,8403505.2022.11.7,,,NL,,2022,70,15.3,4.2,7,,0,,ST. JOHN'S INTL A,,4.2,4.1,13.9,,0,,,26,,,8403505,2022-11-07 00:00:00,88,12.4,,,
-52.7525,47.618611111111115,11,87,8403505.2022.11.8,,,NL,,2022,89,12.4,1,8,,0,,ST. JOHN'S INTL A,,1,10.9,7.1,,0,,,28,,,8403505,2022-11-08 00:00:00,49,1.8,,,
-52.7525,47.618611111111115,11,75,8403505.2022.11.9,,,NL,T,2022,84,3.4,0,9,,0,,ST. JOHN'S INTL A,,0,16.6,1.4,,0,,,33,0,,8403505,2022-11-09 00:00:00,62,-0.7,T,,T
-52.7525,47.618611111111115,11,96,8403505.2022.11.10,,,NL,,2022,69,6.2,1.4,10,,0,,ST. JOHN'S INTL A,,1.4,15.9,2.1,,0,,,31,0,,8403505,2022-11-10 00:00:00,66,-2.1,T,,
-52.7525,47.618611111111115,11,99,8403505.2022.11.11,,,NL,,2022,42,6,2.2,11,,0.4,,ST. JOHN'S INTL A,,2.6,14.9,3.1,,0,,,32,,,8403505,2022-11-11 00:00:00,72,0.2,,,
-52.7525,47.618611111111115,11,100,8403505.2022.11.12,,,NL,,2022,55,13,42.2,12,,0.6,,ST. JOHN'S INTL A,,42.8,11.3,6.7,,0,,,15,,,8403505,2022-11-12 00:00:00,94,0.3,,,
-52.7525,47.618611111111115,11,99,8403505.2022.11.13,,,NL,,2022,73,4.1,2.4,13,,0,,ST. JOHN'S INTL A,,2.4,15.9,2.1,,0,,,6,,,8403505,2022-11-13 00:00:00,79,0.1,,,T
-52.7525,47.618611111111115,11,100,8403505.2022.11.14,,,NL,,2022,89,7.1,10.6,14,,0,,ST. JOHN'S INTL A,,10.6,14.2,3.8,,0,,,27,,,8403505,2022-11-14 00:00:00,82,0.4,,,
-52.7525,47.618611111111115,11,91,8403505.2022.11.15,,,NL,,2022,81,4.5,0,15,,0.6,,ST. JOHN'S INTL A,,0.4,16.7,1.3,,0,,,30,0,,8403505,2022-11-15 00:00:00,71,-1.9,T,,
-52.7525,47.618611111111115,11,88,8403505.2022.11.16,,,NL,,2022,36,0.3,0,16,,0,,ST. JOHN'S INTL A,,0,18.7,-0.7,,0,,,30,,,8403505,2022-11-16 00:00:00,73,-1.7,,,
-52.7525,47.618611111111115,11,99,8403505.2022.11.17,,,NL,,2022,84,12.9,9.2,17,,0,,ST. JOHN'S INTL A,,9.2,11.5,6.5,,0,,,26,,,8403505,2022-11-17 00:00:00,77,0,,,
-52.7525,47.618611111111115,11,94,8403505.2022.11.18,,,NL,,2022,78,5,0.4,18,,0.2,,ST. JOHN'S INTL A,,0.6,15.1,2.9,,0,,,28,,,8403505,2022-11-18 00:00:00,70,0.8,,,
-52.7525,47.618611111111115,11,95,8403505.2022.11.19,,,NL,,2022,57,4.1,0.3,19,,0.2,,ST. JOHN'S INTL A,,0.5,16.8,1.2,,0,,,29,,,8403505,2022-11-19 00:00:00,67,-1.8,,,
-52.7525,47.618611111111115,11,99,8403505.2022.11.20,,,NL,,2022,77,7.6,19.4,20,,0,,ST. JOHN'S INTL A,,19.4,15.9,2.1,,0,,,14,,,8403505,2022-11-20 00:00:00,59,-3.5,,,
-52.7525,47.618611111111115,11,91,8403505.2022.11.21,,,NL,,2022,109,5.6,0.2,21,,1.6,,ST. JOHN'S INTL A,,1.2,16.6,1.4,,0,,,27,0,,8403505,2022-11-21 00:00:00,66,-2.9,T,,
-52.7525,47.618611111111115,11,99,8403505.2022.11.22,,,NL,,2022,79,2.8,0,22,,11,,ST. JOHN'S INTL A,,7.6,18.1,-0.1,,0,,,36,2,,8403505,2022-11-22 00:00:00,60,-3,E,,
-52.7525,47.618611111111115,11,98,8403505.2022.11.23,,,NL,,2022,59,1.4,0.6,23,,0,,ST. JOHN'S INTL A,,0.6,19.3,-1.3,,0,,,29,10,,8403505,2022-11-23 00:00:00,65,-4,,,T
-52.7525,47.618611111111115,11,85,8403505.2022.11.24,,,NL,,2022,111,-2.2,0,24,,2,,ST. JOHN'S INTL A,,1.4,22.9,-4.9,,0,,,32,6,,8403505,2022-11-24 00:00:00,59,-7.5,,,
-52.7525,47.618611111111115,11,97,8403505.2022.11.25,,,NL,,2022,96,1.2,4.8,25,,1.8,,ST. JOHN'S INTL A,,5.8,18.5,-0.5,,0,,,32,,,8403505,2022-11-25 00:00:00,86,-2.2,,,
-52.7525,47.618611111111115,11,98,8403505.2022.11.26,,,NL,,2022,75,3.7,4.2,26,,0,,ST. JOHN'S INTL A,,4.2,18.1,-0.1,,0,,,11,7,,8403505,2022-11-26 00:00:00,83,-3.8,,,
-52.7525,47.618611111111115,11,100,8403505.2022.11.27,,,NL,,2022,92,6.3,25.4,27,,0,,ST. JOHN'S INTL A,,25.4,13.4,4.6,,0,,,8,,,8403505,2022-11-27 00:00:00,98,2.9,,,
-52.7525,47.618611111111115,11,100,8403505.2022.11.28,,,NL,,2022,76,8.2,5.2,28,,0,,ST. JOHN'S INTL A,,5.2,13,5,,0,,,29,,,8403505,2022-11-28 00:00:00,92,1.7,,,
-52.7525,47.618611111111115,11,93,8403505.2022.11.29,,,NL,,2022,79,2.8,0.4,29,,0,,ST. JOHN'S INTL A,,0.4,18.6,-0.6,,0,,,30,,,8403505,2022-11-29 00:00:00,67,-4,,,T
-52.7525,47.618611111111115,11,90,8403505.2022.11.30,,,NL,,2022,50,-3.5,0,30,,0,,ST. JOHN'S INTL A,,0,23.8,-5.8,,0,,,35,,,8403505,2022-11-30 00:00:00,67,-8.1,,,
-52.7525,47.618611111111115,12,97,8403505.2022.12.1,,,NL,,2022,84,7.3,12.4,1,,0,,ST. JOHN'S INTL A,,12.4,16.7,1.3,,0,,,19,,,8403505,2022-12-01 00:00:00,84,-4.7,,,
-52.7525,47.618611111111115,12,98,8403505.2022.12.2,,,NL,,2022,53,3,1,2,,0,,ST. JOHN'S INTL A,,1,17.7,0.3,,0,,,29,,,8403505,2022-12-02 00:00:00,57,-2.4,,,
-52.7525,47.618611111111115,12,83,8403505.2022.12.3,,,NL,,2022,47,1.4,0,3,,0,,ST. JOHN'S INTL A,,0,18.9,-0.9,,0,,,22,,,8403505,2022-12-03 00:00:00,58,-3.1,,,
-52.7525,47.618611111111115,12,94,8403505.2022.12.4,,,NL,,2022,69,3,1.2,4,,0,,ST. JOHN'S INTL A,,1.2,18.2,-0.2,,0,,,18,,,8403505,2022-12-04 00:00:00,74,-3.4,,,
-52.7525,47.618611111111115,12,100,8403505.2022.12.5,,,NL,,2022,63,3.6,2.4,5,,0,,ST. JOHN'S INTL A,,2.4,15.6,2.4,,0,,,17,,,8403505,2022-12-05 00:00:00,94,1.1,,,
-52.7525,47.618611111111115,12,100,8403505.2022.12.6,,,NL,,2022,32,2.2,4.8,6,,0,,ST. JOHN'S INTL A,,4.8,16.8,1.2,,0,,,5,,,8403505,2022-12-06 00:00:00,100,0.2,,,
-52.7525,47.618611111111115,12,100,8403505.2022.12.7,M,,NL,,2022,,3.7,2.6,7,,0,,ST. JOHN'S INTL A,,2.6,15.6,2.4,,0,,,,,,8403505,2022-12-07 00:00:00,100,1,,M,
-52.7525,47.618611111111115,12,100,8403505.2022.12.8,,,NL,,2022,36,3.4,2.2,8,,0,,ST. JOHN'S INTL A,,2.2,15.7,2.3,,0,,,10,,,8403505,2022-12-08 00:00:00,100,1.2,,,
-52.7525,47.618611111111115,12,100,8403505.2022.12.9,,,NL,,2022,36,3.3,1.6,9,,0,,ST. JOHN'S INTL A,,1.6,15.4,2.6,,0,,,8,,,8403505,2022-12-09 00:00:00,100,1.9,,,
-52.7525,47.618611111111115,12,100,8403505.2022.12.10,,,NL,,2022,48,2.6,2.2,10,,0.4,,ST. JOHN'S INTL A,,2.6,16.6,1.4,,0,,,3,0,,8403505,2022-12-10 00:00:00,100,0.2,T,,
-52.7525,47.618611111111115,12,100,8403505.2022.12.11,,,NL,,2022,53,0.2,0,11,,1.2,,ST. JOHN'S INTL A,,0.2,19.5,-1.5,,0,,,36,0,,8403505,2022-12-11 00:00:00,91,-3.1,T,,
-52.7525,47.618611111111115,12,100,8403505.2022.12.12,M,,NL,,2022,,0.2,0.4,12,,1.4,,ST. JOHN'S INTL A,,1.8,19.4,-1.4,,0,,,,1,,8403505,2022-12-12 00:00:00,83,-3,,M,
-52.7525,47.618611111111115,12,100,8403505.2022.12.13,,,NL,,2022,81,3.8,15.4,13,,0,,ST. JOHN'S INTL A,,15.4,16,2,,0,,,12,0,,8403505,2022-12-13 00:00:00,91,0.2,T,,
-52.7525,47.618611111111115,12,100,8403505.2022.12.14,,,NL,,2022,71,4.3,19.4,14,,0,,ST. JOHN'S INTL A,,19.4,14.8,3.2,,0,,,12,,,8403505,2022-12-14 00:00:00,98,2.1,,,
-52.7525,47.618611111111115,12,100,8403505.2022.12.15,,,NL,,2022,72,3.3,4.8,15,,0,,ST. JOHN'S INTL A,,4.8,15.3,2.7,,0,,,5,,,8403505,2022-12-15 00:00:00,100,2.1,,,
-52.7525,47.618611111111115,12,100,8403505.2022.12.16,,,NL,,2022,64,2.1,0.2,16,,0,,ST. JOHN'S INTL A,,0.2,16.6,1.4,,0,,,3,,,8403505,2022-12-16 00:00:00,86,0.7,,,
-52.7525,47.618611111111115,12,99,8403505.2022.12.17,,,NL,,2022,42,1.8,0.2,17,,1,,ST. JOHN'S INTL A,,0.8,17.1,0.9,,0,,,5,0,,8403505,2022-12-17 00:00:00,90,-0.1,T,,
